id,company,website,linkedin,twitter,funding,product_summary,overall_score,ai_native_score,interestingness_score,resume_fit_score,hiring_likelihood_score,learning_challenge_score,logistics_score,hiring_status,hiring_evidence,remote_india_fit,research_confidence,tags,evidence_urls,message_short,message_founder
894,Vizly,https://vizly.fyi,https://www.linkedin.com/company/squaredtechnologiesinc/,https://twitter.com/vizlyhq,,"Vizly appears to have AI-related signals, but needs website research for confirmation.",31.0,6,5,0,1,4,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,AI-native,,,
943,sudocode,https://sudocode.ai,https://www.linkedin.com/company/sudocode-ai/,https://twitter.com/sudocode_ai,,"sudocode appears to have AI-related signals, but needs website research for confirmation.",31.0,6,5,0,1,4,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,AI-native,,,
1054,Storia AI,https://storia.ai,https://www.linkedin.com/company/storia-ai/,https://x.com/StoriaAI,,"Storia AI appears to have AI-related signals, but needs website research for confirmation.",31.0,6,5,0,1,4,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,AI-native,,,
1076,Unbound,https://getunbound.ai/,https://www.linkedin.com/company/91353269/,,,"Unbound appears to have AI-related signals, but needs website research for confirmation.",31.0,4,5,2,1,6,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1080,CodeViz,https://www.codeviz.ai/,https://www.linkedin.com/in/williamlmccall/,https://x.com/codeviz_ai,,"CodeViz appears to have AI-related signals, but needs website research for confirmation.",31.0,6,5,0,1,4,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,AI-native,,,
1141,ZeroPath,https://zeropath.com,https://www.linkedin.com/company/zeropathai,https://x.com/zeropathAI,,"ZeroPath appears to have AI-related signals, but needs website research for confirmation.",31.0,4,5,2,1,6,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1149,Clearly AI,https://clearly-ai.com,https://www.linkedin.com/company/clearly-ai,https://twitter.com/ItsClearlyAI,,"Clearly AI appears to have AI-related signals, but needs website research for confirmation.",31.0,6,5,0,1,4,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,AI-native,,,
1169,Voker,https://voker.ai,https://www.linkedin.com/company/voker-ai/,https://x.com/Voker_ai,,"Voker appears to have AI-related signals, but needs website research for confirmation.",31.0,4,5,2,1,6,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
1492,Confident AI,https://confident-ai.com,https://www.linkedin.com/company/confident-ai,https://x.com/confident_ai,,"Confident AI appears to have AI-related signals, but needs website research for confirmation.",31.0,6,5,0,1,4,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,AI-native,,,
15,Zeroframe,https://zeroframe.ai,https://www.linkedin.com/company/andoriaai/,https://x.com/dbudimane,,"Zeroframe appears to have AI-related signals, but needs website research for confirmation.",29.0,6,5,0,1,2,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,AI-native,,,
39,BrowserBook,https://www.browserbook.com,https://www.linkedin.com/company/browserbook,https://x.com/browserbook_ide,,"BrowserBook appears to have AI-related signals, but needs website research for confirmation.",29.0,4,4,2,1,4,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
62,Credal.ai,https://credal.ai,https://www.linkedin.com/company/91502554/,https://twitter.com/credal_ai,,"Credal.ai appears to have AI-related signals, but needs website research for confirmation.",29.0,4,4,2,1,4,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
84,Coldreach,https://coldreach.ai/,https://www.linkedin.com/company/coldreach/,,,"Coldreach appears to have AI-related signals, but needs website research for confirmation.",29.0,6,5,0,1,2,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,AI-native,,,
90,Persist AI,http://www.persist-ai.com,https://www.linkedin.com/company/persist-ai/,,,"Persist AI appears to have AI-related signals, but needs website research for confirmation.",29.0,6,5,0,1,2,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,AI-native,,,
92,Decohere,https://decohere.ai,https://www.linkedin.com/company/decohere,https://twitter.com/decohere_ai,,"Decohere appears to have AI-related signals, but needs website research for confirmation.",29.0,6,5,0,1,2,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,AI-native,,,
94,Vocode,https://vocode.dev,https://www.linkedin.com/company/vocode-dev/about/,https://twitter.com/vocodehq,,"Vocode appears to have AI-related signals, but needs website research for confirmation.",29.0,4,4,2,1,4,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
98,Automat,https://www.runautomat.com/,https://www.linkedin.com/company/90558949/admin/,https://twitter.com/lucas0choa,,"Automat appears to have AI-related signals, but needs website research for confirmation.",29.0,4,4,2,1,4,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
193,Arcane,https://www.rohanmehta.com/,https://linkedin.com/in/rohanmehta2,https://twitter.com/_rohanmehta,,"Arcane appears to have AI-related signals, but needs website research for confirmation.",29.0,6,5,0,1,2,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,AI-native,,,
199,Manifold Freight,https://www.manifoldfreight.com/,https://www.linkedin.com/company/manifold-freight/,,,"Manifold Freight appears to have AI-related signals, but needs website research for confirmation.",29.0,4,3,2,1,2,6,No,No current relevant hiring evidence found in fetched text.,Remote/India-friendly signals found.,4,Remote/India signal,,,
208,Maihem,https://www.maihem.com,https://www.linkedin.com/company/maihem/,https://x.com/maihem_ai,,"Maihem appears to have AI-related signals, but needs website research for confirmation.",29.0,6,5,0,1,2,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,AI-native,,,
217,Senso,http://www.senso.ai,https://www.linkedin.com/company/senso.ai,https://twitter.com/gosenso,,"Senso appears to have AI-related signals, but needs website research for confirmation.",29.0,6,5,0,1,2,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,AI-native,,,
258,Open,https://open.cx,https://www.linkedin.com/company/opencopilot,https://x.com/opencopilot,,"Open appears to have AI-related signals, but needs website research for confirmation.",29.0,6,5,0,1,2,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,AI-native,,,
261,phospho,https://phospho.ai,https://www.linkedin.com/company/phospho-app/,https://twitter.com/phospho_ai,,"phospho appears to have AI-related signals, but needs website research for confirmation.",29.0,6,5,0,1,2,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,AI-native,,,
281,Legora,https://www.legora.com/,https://www.linkedin.com/company/leyalaw/,https://x.com/WeAreLegora,,"Legora appears to have AI-related signals, but needs website research for confirmation.",29.0,6,5,0,1,2,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,AI-native,,,
286,Lumona,https://www.lumona.ai,https://www.linkedin.com/company/lumona-ai,https://twitter.com/LumonaAI,,"Lumona appears to have AI-related signals, but needs website research for confirmation.",29.0,6,5,0,1,2,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,AI-native,,,
297,PromptArmor,https://promptarmor.com/,https://www.linkedin.com/company/promptarmor,https://twitter.com/PromptArmor,,"PromptArmor appears to have AI-related signals, but needs website research for confirmation.",29.0,4,4,2,1,4,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
306,PandasAI,https://pandas-ai.com,https://www.linkedin.com/company/pandasai/,https://twitter.com/ai_pandas,,"PandasAI appears to have AI-related signals, but needs website research for confirmation.",29.0,4,4,2,1,4,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
325,Meticulate,https://meticulate.ai/,https://www.linkedin.com/company/meticulate/,,,"Meticulate appears to have AI-related signals, but needs website research for confirmation.",29.0,6,5,0,1,2,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,AI-native,,,
382,AtlasGrid,https://atlasgrid.ai,https://www.linkedin.com/company/atlasgrid-ai,https://x.com/AtlasGridAI,,"AtlasGrid appears to have AI-related signals, but needs website research for confirmation.",29.0,2,1,0,8,0,6,Yes,Relevant engineering/AI/software hiring language found.,Remote/India-friendly signals found.,4,Hiring signal; Remote/India signal,,,
465,Telmai,https://www.telm.ai/,https://www.linkedin.com/company/telmai,https://twitter.com/telmai1,,"Telmai appears to have AI-related signals, but needs website research for confirmation.",29.0,4,3,2,1,2,6,No,No current relevant hiring evidence found in fetched text.,Remote/India-friendly signals found.,4,Remote/India signal,,,
468,Sully.ai,https://www.sully.ai,https://www.linkedin.com/company/97853441/,https://twitter.com/sully_the_ai,,"Sully.ai appears to have AI-related signals, but needs website research for confirmation.",29.0,6,5,0,1,2,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,AI-native,,,
546,Tinfoil,https://tinfoil.sh,https://www.linkedin.com/company/Tinfoil/,https://x.com/TinfoilAI,,"Tinfoil appears to have AI-related signals, but needs website research for confirmation.",29.0,4,4,2,1,4,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
648,Lark,https://getlark.ai/,https://www.linkedin.com/company/lark-ai/,https://x.com/uselark_ai,,"Lark appears to have AI-related signals, but needs website research for confirmation.",29.0,4,4,2,1,4,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
667,AgentHub,https://www.agenthublabs.com,https://www.linkedin.com/company/agenthub-inc/,https://x.com/agenthublabs,,"AgentHub appears to have AI-related signals, but needs website research for confirmation.",29.0,4,4,2,1,4,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
676,Closera,https://closera.com,https://www.linkedin.com/company/closera,https://x.com/closera_ai,,"Closera appears to have AI-related signals, but needs website research for confirmation.",29.0,6,5,0,1,2,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,AI-native,,,
736,HOMLI,https://thehomli.com,https://www.linkedin.com/company/homli/,,,"HOMLI appears to have AI-related signals, but needs website research for confirmation.",29.0,6,5,0,1,2,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,AI-native,,,
758,MovingLake,https://movinglake.com,https://www.linkedin.com/company/movinglake,https://twitter.com/MovingLake,,MovingLake needs research to determine whether the core product is AI-native.,29.0,0,1,2,8,2,6,Yes,Relevant engineering/AI/software hiring language found.,Remote/India-friendly signals found.,4,Hiring signal; Remote/India signal,,,
777,Laudspeaker,https://laudspeaker.com/?ref=bf,https://www.linkedin.com/in/abheek-basu-4a72a398/,https://twitter.com/laudspeaker,,"Laudspeaker appears to have AI-related signals, but needs website research for confirmation.",29.0,4,3,2,1,2,6,No,No current relevant hiring evidence found in fetched text.,Remote/India-friendly signals found.,4,Remote/India signal,,,
